X,Y,SHAP_NDVI,SHAP_Building_Density,SHAP_SVF,SHAP_Albedo,SHAP_Distance_to_Water,SHAP_Elevation
17,55,-1.1898552,-0.9822588,-0.1870438,0.08237009,0.13400054,0.02757902
18,55,-1.1484964,-0.94842154,0.11194951,-0.3176715,0.13153096,0.018127592
19,55,-1.1493131,-0.8850833,0.23388669,-0.72463244,0.16876924,0.02575454
20,55,-1.1085814,-0.58214945,0.27694678,0.2613695,0.15238272,0.053255823
21,55,-0.924944,-0.38563004,0.20128588,0.25090832,0.1781278,0.04874716
22,55,-0.8754502,-0.2939479,0.23581332,-0.45323095,0.17182206,0.05626416
23,55,-0.7980091,-0.11212517,0.2804389,-0.5833547,0.1898777,0.065378934
24,55,-1.0270507,-0.16464514,0.3393105,-0.41662553,0.15832601,0.05222563
25,55,-1.0025504,-0.09744872,0.14884725,0.16950884,0.1462393,0.09488693
26,55,-1.0510228,-0.25265872,0.0994042,-0.43311682,0.14689063,0.09431187
27,55,-0.91025245,-0.18673778,0.3311551,-0.3890793,0.15677686,0.11178497
28,55,-0.9002369,-0.16950157,0.3711985,-0.36412436,0.13164055,0.09675138
29,55,-0.98777366,0.046197746,0.19267051,0.070184514,0.12568495,0.07264848
30,55,-0.9519726,0.1023771,0.19470248,0.07339583,0.12611715,0.076185346
31,55,-1.0730826,0.12109259,0.1512579,0.29237413,0.05822363,0.057850108
32,55,-0.8708663,0.20805316,0.33889955,-0.78975123,0.020821657,0.071728945
33,55,0.35843858,0.63622695,0.17157817,-0.33921713,0.0023515383,0.09768867
34,55,0.03019325,0.6527315,0.31104642,-0.057207838,-0.0342645,0.12703149
35,55,-1.0197073,3.8917596,0.67143476,0.16437168,-0.090914905,0.083834276
36,55,-0.6870894,4.4616213,0.760389,-0.17496333,-0.047236446,0.103622936
37,55,-0.36599755,4.8190813,0.9802705,0.6472617,-0.06817294,0.074795306
38,55,-0.182205,5.53685,1.0408169,0.7446975,-0.10649079,0.033446558
39,55,-0.18612432,6.4524884,0.9838584,0.3029397,-0.28068924,-0.0021353744
40,55,0.3380891,7.6743083,0.866619,-0.34720498,-0.22227846,-0.010966884
41,55,0.7139815,7.3111343,0.89529425,-0.13253663,-0.22742069,0.030496731
42,55,0.27666524,5.2239246,0.69602334,0.5483619,-0.6358406,0.09992293
43,55,0.83896875,2.0940616,0.17450589,0.16304944,-0.5641889,0.054338597
44,55,0.36471885,-0.5575647,-0.04586216,0.5070862,-0.48418033,-0.03126104
45,55,-0.32125434,-1.9117177,-0.3240204,-0.018972209,-0.60852116,-0.06980507
46,55,-0.2509754,-2.4693663,-0.49938652,-0.31279334,-0.62410265,-0.11447333
47,55,-0.2315946,-2.6369944,-0.48050132,-0.42283043,-0.71838194,-0.1291979
48,55,-0.15484503,-2.6569328,-0.4811193,0.76398385,-0.6924393,-0.067847595
49,55,0.48385844,-2.6249716,-0.46854454,0.73662275,-0.5111761,-0.02189627
50,55,2.341555,-2.0584211,-0.46966732,0.25021663,-0.5293205,-0.025273934
51,55,3.8028858,-1.7065406,-0.39979798,0.8039372,-0.5216816,-0.05582474
52,55,4.0559673,-1.7006758,-0.35900804,0.98062044,-0.47698528,-0.07566625
53,55,3.8280623,-1.7228386,-0.4171368,0.3436758,-0.5508973,-0.062011916
54,55,3.4183795,-1.8106036,-0.5349369,0.7637918,-0.53339374,-0.053529028
55,55,3.2867372,-1.8671932,-0.5354626,-0.36898524,-0.6820933,-0.076585405
56,55,3.3550465,-1.8114145,-0.5079091,0.50189596,-0.5282133,-0.03473497
57,55,3.779679,-1.7264398,-0.50764215,0.6100253,-0.54259443,-0.046878282
58,55,4.0996494,-1.6842701,-0.48846692,0.503699,-0.48936865,-0.05390384
59,55,4.0209775,-1.6580298,-0.49475938,0.76167524,-0.5091876,-0.036393236
60,55,2.7345583,-1.9132227,-0.5048073,0.15400168,-0.51245445,-0.00071197504
61,55,0.6453836,-2.5544648,-0.43013528,-0.0023701666,-0.4062089,0.0028632858
62,55,0.07462156,-2.5407758,-0.551015,0.37832546,-0.64447707,-0.058852326
63,55,-0.050054416,-2.54495,-0.4373291,-0.17016426,-0.5625147,-0.064549156
64,55,-0.22562875,-2.4027312,-0.23335348,-0.3034053,-0.51195204,-0.108682506
65,55,0.099159166,-1.5113341,-0.085196204,-0.56889856,-0.62825966,-0.052638177
66,55,1.602848,0.26526403,0.31468663,-0.5634825,-0.29726636,0.031622175
67,55,1.9823744,5.29104,0.78750646,0.6338771,-0.4524651,-0.038984258
68,55,2.7020977,8.860859,1.3684092,0.60042137,-0.31950846,-0.008882267
69,55,3.45863,10.631102,1.9928836,0.5462131,-0.237951,-0.0068842685
70,55,3.473914,10.789559,2.0620744,0.6861369,-0.20333959,0.055770803
71,55,2.6791856,10.1327915,1.7256973,0.48521537,-0.14576453,-0.022677174
72,55,2.0882359,9.518492,1.4293864,0.5667158,-0.06254252,-0.0010303593
73,55,1.9810735,8.816696,1.3066064,0.55522454,-0.055849854,-0.013878743
74,55,1.7722608,8.630247,1.2766064,0.5600796,-0.05228254,-0.026573043
75,55,1.2954923,7.8865385,1.0934222,0.4258631,-0.05780771,-0.053960104
76,55,1.2069746,8.007788,1.0550479,0.3037818,-0.049397998,-0.061725117
77,55,0.89555854,7.743012,1.054719,0.43465328,-0.049138937,-0.046788365
78,55,0.95711964,7.5282235,1.0498661,0.7320835,-0.03494209,-0.07170392
79,55,1.3120283,7.702624,1.1294653,0.4458245,-0.016826533,-0.09088388
80,55,0.86819774,7.874068,0.9913571,-0.086280055,0.026943361,-0.066305146
81,55,0.6581296,7.3963327,0.98446745,0.25995362,0.030460479,-0.07055715
82,55,0.8444246,6.7605257,0.75833297,0.29036167,0.021631049,-0.07963931
83,55,0.8844419,5.597847,0.6853196,-0.036307223,0.054740716,-0.110473365
84,55,0.48178735,5.042811,0.7015181,0.54750377,0.07776659,-0.15938815
85,55,0.34273294,4.096858,0.7407165,0.09775896,0.077933796,-0.13306035
86,55,0.2728701,3.4836414,0.20356987,0.4783134,0.062473133,-0.15874927
87,55,0.29796985,2.5028098,-0.18822293,0.045784496,0.10391264,-0.138457
88,55,0.5225865,2.6207664,-0.18290506,0.038174156,0.13368584,-0.15221134
89,55,0.73378944,2.7988086,-0.057922665,0.42184493,0.14202404,-0.1553759
90,55,1.2304105,1.4314039,0.03886115,0.33214745,0.17727025,-0.059943724
91,55,1.1703514,0.9078125,0.22210573,0.1773965,0.1251341,-0.00011510885
92,55,1.1106112,1.0071084,0.21256477,0.9793989,0.14570107,-0.009961343
93,55,0.7375339,1.4003608,0.29520366,0.5162784,0.13315257,-0.065759376
94,55,0.602833,0.82858205,0.5394969,0.16479024,0.1136043,-0.051866245
95,55,0.12517068,0.23846935,0.47880498,0.22896749,0.07884464,-0.07531603
96,55,0.05435792,-0.02225327,0.48443246,0.25071016,0.065389246,-0.07073972
97,55,0.121669605,-0.13519649,0.29066184,0.95015633,0.14746632,-0.09648989
98,55,0.050584115,-0.19499479,0.2024052,0.47307017,0.09071616,-0.22238627
99,55,0.3833415,0.18840405,0.1787033,-0.07548613,0.095013,-0.08742218
0,56,-1.1767813,-1.980071,-0.63209045,-0.1788313,0.25587526,0.10783761
1,56,-1.2033231,-2.0061536,-0.62260234,0.025478924,0.24279197,0.075160176
2,56,-1.379421,-2.0356214,-0.57992965,-0.81734,0.20086527,0.05369935
3,56,-1.3360925,-1.9968305,-0.51498264,-0.5454357,0.25628605,0.096010625
4,56,-1.1097828,-1.9674891,-0.3259324,-0.034979492,0.33585784,0.10417123
5,56,-1.1623578,-1.9601431,-0.25121,-0.22865982,0.29758587,0.13427041
6,56,-1.169147,-1.8869188,-0.35706136,0.19541563,0.29308936,0.12264683
7,56,-1.1291012,-1.7706846,-0.38706,-0.040489066,0.279825,0.106365785
8,56,-1.0507362,-1.6554232,-0.2409181,-0.23914766,0.2472768,0.10877933
9,56,-1.0611721,-1.3527532,-0.2105204,-0.05739307,0.17990093,0.09867341
10,56,-1.1191729,-1.1997309,-0.01539816,-0.5256018,0.13451962,0.060479887
11,56,-1.1731402,-0.96821344,-0.030677492,-0.54093796,0.0876754,0.0747017
12,56,-1.1551105,-0.9638493,-0.23253326,-0.41010177,0.110639796,0.08011867
13,56,-1.1369101,-1.0142767,-0.32331064,-0.36518815,0.14617513,0.08103939
14,56,-1.1295937,-1.2579919,-0.35455468,0.088049665,0.117963545,0.044432662
15,56,-1.2020748,-1.2892047,-0.19363098,-0.86303467,0.12763983,0.0057680667
16,56,-1.1500388,-1.0475054,-0.14054228,-0.3798746,0.091900945,0.013473527
17,56,-1.0969762,-0.7511655,-0.038102347,0.07336206,0.08836877,-0.006866288
18,56,-1.0670223,-0.77333534,0.111125946,-0.336814,0.13776554,0.008906962
19,56,-1.0831677,-0.74889755,0.14051105,-0.6408678,0.1501225,-0.0047394577
20,56,-1.0434766,-0.64583904,0.10283191,-0.36584502,0.14853892,0.024909751
21,56,-0.9417222,-0.4010998,0.19612601,0.30013943,0.18006964,0.06436494
22,56,-0.80367374,-0.19361438,0.33040187,-0.3442519,0.17826155,0.060056336
23,56,-0.7680169,0.03750769,0.31443968,-0.050327078,0.17988443,0.06057639
24,56,-0.8253455,0.17342962,0.42964044,-0.0020186624,0.17569813,0.07234896
25,56,-1.083698,0.040155247,0.31332427,0.24603371,0.15801992,0.06205567
26,56,-1.0009651,0.034293458,0.29355544,-0.5684498,0.17507118,0.077270314
27,56,-0.8194365,0.111768946,0.4310469,-0.26246434,0.14010003,0.07671513
28,56,0.16188766,0.49677977,0.5898434,-0.36175495,0.13872758,0.110170074
29,56,-1.1570576,0.28961492,0.50495636,0.6761706,0.098636486,0.09737756
30,56,-0.90327364,2.2929626,0.09461361,0.6718892,0.13206331,0.14639333
31,56,-0.30868062,2.8417034,-0.16674566,0.29769444,0.12755597,0.1787903
32,56,-0.2705808,3.7075331,0.292373,-0.51017356,0.01412363,0.10545748
33,56,-0.5355246,3.7874963,0.6903981,-0.5520073,-0.017280083,0.07190893
34,56,-0.692769,3.7392783,0.6427626,0.25749585,-0.020516267,0.108834416
35,56,-0.61338204,5.1206884,0.91728616,0.1159794,-0.0038037065,0.1308813
36,56,-0.5418687,5.6095896,1.0207192,0.021102948,-0.05293763,0.045871846
37,56,-0.2726332,5.351151,1.0530667,-0.11419058,-0.040762935,0.07770267
38,56,0.15454146,5.6750107,1.0250162,0.03065019,-0.03896823,0.047258075
39,56,0.67402774,6.81894,1.0075232,0.7027664,-0.107800156,-0.030495496
40,56,0.5509898,7.3532257,1.0206354,0.46275976,-0.13559029,-0.02674324
41,56,0.6925386,6.800809,1.0348071,0.6405789,-0.25789267,-0.038988367
42,56,0.48281127,6.0917783,0.9569389,0.20340799,-0.3871935,-0.053208247
43,56,0.21066731,5.0038905,0.8184722,0.4431433,-0.63690364,0.024035905
44,56,0.7597725,2.1665518,0.15403154,0.69234276,-0.5962564,-0.007864999
45,56,0.32909077,-0.40565076,-0.09318353,0.22867508,-0.56279784,-0.085504934
46,56,-0.15890963,-1.565082,-0.31976497,0.009369458,-0.6380385,-0.10785095
47,56,-0.21626145,-2.4776042,-0.376713,-0.50700444,-0.63156766,-0.1262054
48,56,-0.17955765,-2.5204232,-0.55814326,0.29187533,-0.67724997,-0.09629575
49,56,0.02393207,-2.6420138,-0.41141912,-0.7994061,-0.8580055,-0.078877956
50,56,0.5021641,-2.6483934,-0.18431543,-0.45527574,-0.5890037,-0.07444817
51,56,2.4186685,-2.0531876,-0.3485944,-0.1538244,-0.49905404,-0.10246774
52,56,3.8852146,-1.6826445,-0.4873958,0.7245128,-0.51977295,-0.06351232
53,56,4.1871395,-1.7393975,-0.41753805,-0.2618585,-0.44090587,-0.073523454
54,56,3.854596,-1.7122996,-0.49102107,0.9786197,-0.5288116,-0.07763244
55,56,3.419264,-1.8168656,-0.41720337,0.40726158,-0.53825396,-0.061620023
56,56,3.2495923,-1.8201958,-0.47563088,-0.09248951,-0.697348,-0.05479369
57,56,3.3345232,-1.7072589,-0.5243672,0.34138468,-0.50511223,-0.05621826
58,56,3.7508605,-1.6807123,-0.5148462,0.8749562,-0.5215191,-0.07749677
59,56,4.1481833,-1.6457471,-0.479782,0.17377567,-0.49640882,-0.055822182
60,56,4.0631595,-1.6295396,-0.4680508,0.25270957,-0.5028549,-0.010641322
61,56,2.757549,-1.8897392,-0.6220376,0.52765703,-0.4816432,0.051750705
62,56,0.9472196,-2.3817258,-0.5902946,0.9412791,-0.43693635,-0.032907907
63,56,0.095244355,-2.6667309,-0.45145467,-0.16407374,-0.5653157,-0.009693748
64,56,-0.34439218,-2.5020332,-0.3453911,-0.16889824,-0.64030594,-0.0887185
65,56,-0.30973592,-2.4319992,-0.26791334,-0.19888519,-0.53499955,-0.12123384
66,56,0.34489533,-1.6024536,-0.031751074,0.6414244,-0.36971226,0.023819583
67,56,2.0009058,-0.046114493,0.43916,0.8860922,-0.2999566,0.019079607
68,56,1.8805496,4.423246,0.77071255,0.2916446,-0.39347097,1.6849488e-05
69,56,2.2474391,8.632617,1.0058603,-0.0048720893,-0.25210917,-0.012682313
70,56,3.1642826,10.628941,1.4762529,0.6366296,-0.16363762,0.054210622
71,56,3.1625981,10.649074,1.5512059,0.24505308,-0.13213289,0.068262115
72,56,3.1030262,10.4704,1.6041981,0.39829072,-0.14941587,0.00475917
73,56,2.8416038,9.942596,1.5322343,0.5661785,-0.08371963,0.0034529094
74,56,2.1891387,8.787131,1.5481875,0.76181906,-0.031439483,-0.0008231652
75,56,1.920801,8.090918,1.3408369,0.67929673,-0.039726943,-0.025159063
76,56,1.4166707,8.667283,1.3613482,0.41564983,-0.061391044,-0.07058571
77,56,1.5198171,8.514358,1.2730719,0.6773341,-0.03535173,-0.036222156
78,56,1.3350741,7.885639,0.83328265,0.7916844,-0.025101144,-0.010364975
79,56,1.0674841,7.3311257,0.81769925,0.58212525,-0.07469692,-0.061734077
80,56,1.1523385,6.8622265,0.92669976,0.4310329,-0.045592073,-0.0829129
81,56,0.57021195,6.536443,0.86301,0.1472252,0.009878392,-0.1283572
82,56,0.46671417,6.1650834,0.7849187,0.48679277,0.016730428,-0.16244368
83,56,0.10687166,5.5192842,0.6749208,0.041878235,0.03935609,-0.10655114
84,56,0.05708705,5.1879487,0.73681146,0.25504562,0.060798146,-0.15025513
85,56,0.16223556,4.4495993,0.786601,0.657308,0.066499166,-0.19131202
86,56,0.3890205,3.968571,0.50330496,0.29934508,0.056965698,-0.24955624
87,56,0.41093168,3.2435806,-0.09828712,0.78432775,0.06178099,-0.14790978
88,56,0.75220203,2.3465543,-0.0326684,0.60208696,0.083490096,-0.16638638
89,56,0.8230649,2.15254,0.040038437,0.035833307,0.14261702,-0.05659101
90,56,1.056394,0.9257365,0.23892604,0.40091112,0.12443248,-0.068913944
91,56,0.97924966,0.5764624,0.12278844,0.9217211,0.28114092,0.06460901
92,56,1.0657694,0.6756681,0.38965237,1.0199139,0.22242244,0.09277341
93,56,0.74102026,0.9246786,0.5689744,1.0178674,0.14809434,-0.020256404
94,56,0.75245404,0.9714964,0.43840986,0.90510327,0.14186919,-0.08018899
95,56,0.54387313,0.629084,0.38025603,0.23998061,0.10526641,-0.09501962
96,56,0.5253946,0.42738062,0.42470416,0.41390693,0.12603492,-0.12182513
97,56,0.29559344,0.0026866484,0.52100104,0.24890167,0.11653596,-0.10256421
98,56,0.19927053,-0.06915894,0.37336576,0.28982583,0.093726635,-0.1582461
99,56,0.27369592,0.14426346,0.22023992,-0.006221552,0.112413555,-0.13408262
0,57,-1.1957338,-1.9992958,-0.6353007,-0.7087587,0.26723644,0.10756714
1,57,-1.1330398,-2.002066,-0.59026974,-0.3498597,0.2712213,0.105418324
2,57,-1.1683041,-1.9953396,-0.57828164,-0.608872,0.26003045,0.13136739
3,57,-1.2588137,-1.9256811,-0.44632837,0.5617807,0.31514832,0.10808835
4,57,-1.1318625,-1.8982775,-0.17983666,-0.47224435,0.34943768,0.101931386
5,57,-1.1379944,-1.945199,-0.24540143,0.14118133,0.39186892,0.14168449
6,57,-1.095946,-1.8585515,-0.3324927,0.19186462,0.33397627,0.11591442
7,57,-1.0416855,-1.7890286,-0.37399417,-0.040665146,0.31852105,0.0980713
8,57,-0.97820973,-1.5978578,-0.26658094,-0.47296768,0.27511787,0.100432485
9,57,-1.0218369,-1.2046783,-0.16652533,0.314178,0.21796873,0.10112344
10,57,-1.0581144,-1.1407714,-0.00094189006,0.051125303,0.16565588,0.055207707
11,57,-1.089686,-1.0425133,0.029927067,0.15194565,0.11646629,0.012574324
12,57,-1.1406499,-1.0017829,-0.14072858,-0.3809826,0.12686676,0.063120894
13,57,-1.1290348,-1.1957574,-0.28183356,-0.6681033,0.14708959,0.06491307
14,57,-1.1467236,-1.3160203,-0.26659113,-0.9325284,0.09230591,0.006429433
15,57,-1.1823536,-1.2223111,-0.20508716,-1.1798954,0.09012822,-0.029363243
16,57,-1.1584343,-0.9280793,-0.07398506,-0.5595105,0.080602914,0.004063558
17,57,-1.0350407,-0.7573576,0.113007486,-0.31311512,0.120570704,0.014452378
18,57,-1.1172774,-0.58979076,0.19709148,0.2834063,0.12789583,0.029317304
19,57,-1.0707641,-0.62215686,0.085965194,-0.7054462,0.14268197,-0.015643416
20,57,-0.99179035,-0.4555692,0.097473145,-0.35239774,0.13933234,0.050011482
21,57,-0.9431366,-0.06413302,0.15225837,0.20469803,0.17060594,0.055408664
22,57,-0.9195118,-0.30044866,0.26447174,-0.25935996,0.17782423,0.08369209
23,57,-0.8604398,-0.028969245,0.3269169,0.31075147,0.19204082,0.0806453
24,57,-1.0138065,-0.010695141,0.31820068,0.69031286,0.17903337,0.08209917
25,57,-0.826365,-0.16345629,0.36804107,-0.22393443,0.17488496,0.082472086
26,57,-0.7377471,-0.0040564593,0.4131159,-0.60050106,0.18103305,0.07079728
27,57,0.3133391,0.56078804,0.48946112,-0.3361791,0.13530287,0.1105848
28,57,0.32951522,1.1789842,0.7322945,0.040637992,0.13572465,0.14825183
29,57,-0.15138035,2.1814377,0.7203625,0.14204697,0.124674276,0.19134417
30,57,-0.0708437,2.1489134,0.5369117,0.079533234,0.091406755,0.18066554
31,57,-0.23486742,3.3457274,0.26450482,0.1742266,0.07025029,0.14156388
32,57,-0.50143343,3.4797916,0.5925278,0.13004221,0.07970069,0.13579616
33,57,-0.5110311,3.747513,0.6740205,0.06645848,0.021744387,0.07604178
34,57,-0.61318225,4.503419,0.82698643,-0.33002207,0.005634478,0.11974665
35,57,-0.5628258,4.687652,1.0039704,-0.07690421,-0.001486503,0.12888718
36,57,-0.46771505,5.590101,1.0376358,0.05984614,-0.02780332,0.028978005
37,57,-0.4857283,5.3578973,0.6930964,-0.15147883,-0.050548818,0.07240917
38,57,0.072635986,5.467972,0.8588116,-0.09195296,-0.027906775,0.077118434
39,57,1.0945157,6.283735,1.0439142,0.09266513,-0.06724642,0.018674655
40,57,0.90546495,6.856603,1.1917372,0.6754654,-0.09839382,-0.08150343
41,57,0.6188017,6.1616087,1.1192745,0.6938754,-0.15504296,-0.07290022
42,57,0.22197665,5.623433,0.89384806,0.56743556,-0.36575973,-0.074614234
43,57,-0.01876898,5.377392,0.80544025,0.059415784,-0.46656105,-0.122772865
44,57,0.1232441,5.096607,0.6876063,0.21133558,-0.6577928,-0.02371586
45,57,0.36992148,3.1092405,-0.062463026,0.70953023,-0.58676255,-0.05985574
46,57,0.39906377,-0.29288417,-0.07312662,0.14252415,-0.590038,-0.051359873
47,57,-0.19273245,-1.5649005,-0.27123347,-0.56755877,-0.7766514,-0.20338503
48,57,-0.39505237,-2.4667869,-0.37225032,-0.23533593,-0.6327174,-0.13619687
49,57,-0.36723205,-2.6065803,-0.3570406,-0.5578629,-0.7979446,-0.15607046
50,57,-0.2980604,-2.6243193,-0.2081177,-0.46810132,-0.87141085,-0.16639037
51,57,0.42676917,-2.603973,-0.29848805,0.52133983,-0.5406116,-0.078738645
52,57,2.7901714,-1.9036901,-0.47841775,0.17396134,-0.50960416,-0.020300224
53,57,4.0832796,-1.7183019,-0.37539947,-0.39647338,-0.47892386,-0.026001375
54,57,4.1205244,-1.7174857,-0.3803033,0.6172947,-0.46334946,-0.038467564
55,57,3.9287848,-1.6947528,-0.32932207,0.18338828,-0.5926855,-0.07473995
56,57,3.5413735,-1.7631819,-0.32052866,0.34595194,-0.5419599,-0.0818322
57,57,3.1986217,-1.7483068,-0.5655725,0.7674294,-0.71865964,-0.04294091
58,57,3.3792758,-1.7096804,-0.5512291,0.67723256,-0.5203193,-0.02164563
59,57,3.9308407,-1.6563847,-0.52954483,0.70637214,-0.5339951,-0.008904257
60,57,4.0949454,-1.6394472,-0.5323927,0.7622308,-0.46742338,-0.011139519
61,57,3.9225464,-1.640517,-0.5231997,0.659566,-0.49393097,0.008734552
62,57,2.7701876,-1.8805218,-0.6321499,0.28111184,-0.4617409,0.084231
63,57,0.6892856,-2.5637503,-0.57174087,0.34926268,-0.46021488,0.02424109
64,57,-0.12556036,-2.6047056,-0.51534146,0.022403302,-0.5457036,-0.0742067
65,57,-0.2111505,-2.482251,-0.4468873,-0.26737574,-0.606601,-0.09777587
66,57,-0.0010247626,-2.4445293,-0.32124862,-0.20052151,-0.39640275,-0.08213671
67,57,0.5209757,-1.618669,-0.12321098,0.64988935,-0.3376389,0.014095288
68,57,1.3744434,-0.13941348,0.13387018,0.52958846,-0.32697275,0.035639804
69,57,2.1201675,4.6791425,0.02517686,0.7378135,-0.42191228,-0.027501877
70,57,3.1379282,9.136894,0.7058896,0.5717894,-0.27994722,-0.008936599
71,57,2.9802759,10.767953,1.7192547,0.6239991,-0.15157667,0.06060143
72,57,3.1244788,10.591016,1.9919946,0.5198586,-0.15382709,0.08323491
73,57,2.7166457,9.815245,1.8782187,0.57929647,-0.13620372,0.03954806
74,57,2.2660122,8.782919,1.9047478,0.5305738,-0.11599852,-0.020427149
75,57,2.0787427,8.54731,1.6034396,0.55973506,-0.059724852,-0.012495549
76,57,1.502405,8.433397,1.5448623,0.643284,-0.07528468,-0.050971743
77,57,1.4563928,8.651072,1.4535884,0.6699648,-0.095119506,-0.07338642
78,57,1.6015021,8.111476,0.853707,0.626698,-0.06996713,-0.08309789
79,57,1.1309527,6.9138737,0.77548784,0.60409856,-0.06491668,-0.14659221
80,57,1.1595514,5.9478383,0.94524544,0.6221815,-0.04382022,-0.12245792
81,57,1.1687099,5.9760423,0.95243937,0.6441837,-0.038646482,-0.15314296
82,57,0.6232165,6.605081,0.7837804,0.30310577,-0.008846996,-0.19997314
83,57,0.26292908,5.7238126,0.6141599,0.33186573,0.044601582,-0.18300635
84,57,0.14427686,5.2374268,0.7494207,0.23554532,0.045972284,-0.17219266
85,57,0.18105993,4.846042,0.7124992,0.22808312,0.044803306,-0.21310864
86,57,0.24455464,4.6534147,0.18282776,0.38570145,0.05074772,-0.17950158
87,57,0.3657603,3.376628,0.01080429,0.3733247,0.050156064,-0.17643507
88,57,0.6991859,2.2444682,0.03138213,0.091089174,0.097135946,-0.13900432
89,57,1.0889639,0.95527124,0.30360898,-0.6584299,0.11046379,-0.0069245086
90,57,0.8211933,0.8476421,0.23967627,0.5936696,0.1127266,-0.05397069
91,57,0.9426906,0.5297931,0.41198453,0.5333004,0.20762102,0.045144252
92,57,0.9719466,0.5966788,0.5350315,0.970352,0.29858738,0.05260668
93,57,0.6670575,0.64618355,0.8971678,0.32635325,0.1457536,-0.031560056
94,57,0.803115,1.0434756,0.8039281,0.571803,0.11283836,-0.1930148
95,57,0.923174,0.8854557,0.352141,0.29191014,0.109806694,-0.14307125
96,57,0.5938725,0.6233313,0.23005728,0.33064398,0.11749853,-0.120983444
97,57,0.48070705,0.30479726,0.34900573,0.45195118,0.11245792,-0.14438996
98,57,0.17939116,0.031516593,0.34360743,0.9481151,0.11818207,-0.130893
99,57,0.15809554,-0.024056414,0.25287783,-0.549623,0.04530096,-0.15460323
0,58,-1.1525304,-2.0272155,-0.56359273,-0.7561667,0.25427157,0.09505683
1,58,-1.1161245,-1.9601055,-0.53103805,-0.41136244,0.2964599,0.14921975
2,58,-1.093156,-1.9946451,-0.5091234,-0.1634789,0.2898817,0.14087959
3,58,-1.111714,-1.8185121,-0.24531299,-0.19614321,0.30856028,0.11861144
4,58,-1.1188363,-1.8326933,-0.113953695,-0.41788894,0.3384134,0.13946718
5,58,-1.1555554,-1.9650998,-0.19564034,-0.49510166,0.3782558,0.1237565
6,58,-1.1298203,-1.9084504,-0.3347301,-0.5937935,0.3479122,0.09528615
7,58,-1.0743572,-1.6760398,-0.38125175,-0.48717204,0.3232955,0.11064534
8,58,-1.1754854,-1.3605995,-0.32865608,0.34704235,0.2855574,0.10541062
9,58,-0.9929744,-1.2431328,-0.18091838,-0.038466375,0.24254583,0.06375599
10,58,-0.97643536,-1.2499183,-0.12227409,-0.41374168,0.23178552,0.07660207
11,58,-1.066033,-1.1627238,-0.20151949,-0.04989763,0.18619889,0.043520134
12,58,-1.1311713,-0.9703467,-0.2893259,-0.6174601,0.17195465,0.040229894
13,58,-1.0682704,-1.2598801,-0.28841922,-0.9225096,0.12908933,-0.009280209
14,58,-1.1954108,-1.3088164,-0.20259084,-0.8670013,0.09824787,-0.01797786
15,58,-1.1397783,-1.2347144,-0.19355422,-0.6675289,0.10889766,-0.009489842
16,58,-1.0908805,-0.92894924,-0.17020994,-0.19328316,0.07609398,-0.005124267
17,58,-0.9302802,-0.86861,0.24950907,-0.16343981,0.12889417,0.035156988
18,58,-1.0816495,-0.6576407,0.21351472,0.5793493,0.13497865,0.053668413
19,58,-1.1112593,-0.54699135,0.23745893,0.27837428,0.16972253,0.056932002
20,58,-1.031437,-0.20244658,0.112750925,0.30914828,0.18160881,0.04552074
21,58,-0.85137403,-0.048273228,0.07740036,0.08634674,0.18905969,0.07207965
22,58,-0.8434363,0.010778887,0.18026328,0.20065962,0.18944795,0.089621186
23,58,-0.84788495,-0.14324622,0.2477127,-0.22250232,0.19249369,0.11106387
24,58,-0.95468,-0.1609355,0.3334271,-0.21919209,0.18171325,0.08853119
25,58,-0.8842006,-0.04420195,0.51619583,0.2698611,0.18324114,0.09445597
26,58,0.029447634,0.095533125,0.5020783,-0.06306838,0.16564919,0.12549594
27,58,0.058637757,0.36489716,0.69789225,0.25331527,0.1446396,0.13170786
28,58,-0.40519398,2.4153929,0.69479585,-0.1644593,0.15276545,0.15140107
29,58,-0.09460914,2.3268056,0.64661443,-0.2505787,0.113382205,0.12890252
30,58,-0.0657397,2.2625563,0.72786796,-0.5088804,0.113742486,0.10114351
31,58,-0.016674802,2.2868464,0.28155345,-0.31095466,0.0727837,0.1248985
32,58,-0.4786821,3.2076173,0.48887762,0.037497588,0.06480396,0.09340288
33,58,-0.6433871,3.3822086,0.70846677,0.65989536,0.050343223,0.09254837
34,58,-0.6332587,4.223348,0.7475412,0.5199652,0.027201708,0.11325797
35,58,-0.53302664,4.8236,0.7774529,0.4439066,0.031889614,0.12524258
36,58,-0.38173956,5.1659336,0.9749897,0.2996625,-0.010701159,0.076639764
37,58,-0.36655807,5.6695123,0.61954504,0.7744348,-0.04368277,0.09193528
38,58,-0.16799344,5.7757154,0.61293596,0.23261411,-0.059834592,0.06071029
39,58,0.5328441,6.6931467,1.0928321,0.33572474,-0.055285737,-0.03620456
40,58,0.54447365,6.778505,1.2837262,0.78660065,-0.056145452,-0.051654976
41,58,0.53696847,6.2354937,1.2013747,0.6534978,-0.09698032,-0.08619439
42,58,0.11590223,5.518321,0.8746468,0.0053654043,-0.31225568,-0.055868126
43,58,-0.39078167,5.512637,0.7223578,-0.09666118,-0.448818,-0.102072604
44,58,-0.3396639,6.973677,0.65406245,0.5487177,-0.33214977,-0.159609
45,58,0.14302574,7.071958,0.5457824,0.6932783,-0.4464305,-0.11234509
